Title,Author,genres
The 7 Habits of Highly Effective People Personal Workbook,Stephen R. Covey,Buisness; Business; Communication; Inspirational; Language; Leadership; Nonfiction; Personal Development; Productivity; Psychology; Self Help
Daily Reflections For Highly Effective People: Living the 7 Habits of Highly Successful People Every Day,Stephen R. Covey,Business; Inspirational; Leadership; Nonfiction; Personal Development; Philosophy; Self Help
Way of the Peaceful Warrior: A Book That Changes Lives,Dan Millman,Buddhism; Fiction; Inspirational; New Age; Novels; Personal Development; Philosophy; Psychology; Religion; Self Help; Spirituality
Secret of the Peaceful Warrior,Dan Millman/Robert D. San Souci/T. Taylor Bruce,Childrens; Picture Books; Spirituality
It's Not about the Bike: My Journey Back to Life,Lance Armstrong/Sally Jenkins,Autobiography; Biography; Biography Memoir; Cycling; Health; Inspirational; Memoir; Nonfiction; Self Help; Sports
23 Days in July: Inside the Tour de France and Lance Armstrong's Record-Breaking Victory,John Wilcockson/Graham   Watson,Biography; Cycling; Fitness; Nonfiction; Sports
Truman,David McCullough,American History; Audiobook; Biography; Biography Memoir; Historical; History; Nonfiction; North American Hi...; Politics; Presidents; Us Presidents
The Complete Stories of Truman Capote,Truman Capote/Reynolds Price,20th Century; American; Classics; Fiction; Gothic; Literary Fiction; Literature; Short Stories; Southern; Southern Gothic; The United States Of America
Breakfast at Tiffany's: A Short Novel and Three Stories,Truman Capote,20th Century; American; Audiobook; Classics; Fiction; Literature; New York; Novels; Romance; Short Stories
Murder at The Washington Tribune (Capital Crimes  #21),Margaret Truman,Audiobook; Crime; Female Authors; Fiction; Murder Mystery; Mystery; Mystery Thriller; Thriller
Murder at Ford's Theatre (Capital Crimes  #19),Margaret Truman,Crime; Female Authors; Fiction; Murder Mystery; Mystery; Mystery Thriller; Suspense; Thriller
Other Voices  Other Rooms,Truman Capote,American; Classics; Fiction; Gothic; LGBT; Literary Fiction; Literature; Queer; Southern; Southern Gothic
In Cold Blood,Truman Capote/Scott Brick,American; Audiobook; Classics; Crime; History; Literature; Mystery; Nonfiction; Thriller; True Crime
Emergence: The Connected Lives of Ants  Brains  Cities  and Software,Steven Johnson,Biology; Business; Evolution; Nonfiction; Philosophy; Popular Science; Psychology; Science; Sociology; Technology
Emergence: Labeled Autistic,Temple Grandin/Margaret M. Scariano,Autistic Spectrum Disorder; Autobiography; Biography; Biography Memoir; Disability; Memoir; Mental Health; Mental Illness; Neurodiversity; Nonfiction; Psychology; Science
The Emergence of Life on Earth: A Historical and Scientific Overview,Iris Fry,Biology; Evolution; History; History Of Science; Nonfiction; Philosophy; Science
The Ghost Stories of Edith Wharton,Edith Wharton/Laszlo Kubinyi,Classics; Fantasy; Fiction; Ghost Stories; Ghosts; Gothic; Horror; Mystery; Paranormal; Short Stories
The House of Mirth / The Reef / The Custom of the Country / The Age of Innocence,Edith Wharton/R.W.B. Lewis,20th Century; American; Anthologies; Classic Literature; Classics; Collections; Fiction; Literature; Novels
Collected Stories  1911-1937,Edith Wharton/Maureen Howard,American; Classics; Fiction; Literature; Short Stories
Novellas and Other Writings: Madame de Treymes / Ethan Frome / Summer / Old New York / The Mother’s Recompense / A Backward Glance,Edith Wharton/Cynthia Griffin Wolff,American; Classics; Fiction; Literature; Novels; Short Stories
The House of Mirth,Edith Wharton,20th Century; American; Classic Literature; Classics; Fiction; Historical; Historical Fiction; Literature; New York; Novels
Below the Root,Zilpha Keatley Snyder/Alton Raible,Childrens; Dystopia; Fantasy; Fiction; Juvenile; Middle Grade; Science Fiction; Science Fiction Fantasy; Speculative Fiction; Young Adult
The Witches of Worm,Zilpha Keatley Snyder,Animals; Childrens; Fantasy; Fiction; Horror; Juvenile; Middle Grade; Mystery; Paranormal; Young Adult
The Deeper Meaning of Liff,Douglas Adams/John Lloyd,Comedy; Dictionaries; Humanities; Humor; Language; Linguistics; Nonfiction; Philosophy; Reference; Travel; Writing
Dirk Gently's Holistic Detective Agency (Dirk Gently #1),Douglas Adams,Audiobook; Comedy; Detective; Fantasy; Fiction; Humor; Mystery; Science Fiction; Science Fiction Fantasy; Time Travel
The Letters of J.R.R. Tolkien,J.R.R. Tolkien/Humphrey Carpenter/Christopher Tolkien,Autobiography; Biography; Biography Memoir; Classics; History; Language; Literature; Memoir; Nonfiction; Reference; Writing
The History of the Lord of the Rings (The History of Middle-earth #6-9),J.R.R. Tolkien/Christopher Tolkien,Epic Fantasy; European Literature; Fantasy; Fiction; German Literature; Reference
The Languages of Tolkien's Middle-Earth,Ruth S. Noel/J.R.R. Tolkien,Books About Books; Fantasy; Fiction; High Fantasy; Humanities; Language; Linguistics; Literature; Reference; Science Fiction Fantasy; Writing
The Lord of the Rings- 3 volumes set (The Lord of the Rings  #1-3),J.R.R. Tolkien,Adventure; Classics; Epic Fantasy; Fantasy; Fiction; High Fantasy; Literature; Novels; Science Fiction Fantasy; Young Adult
Farmer Giles of Ham,J.R.R. Tolkien/Christina Scull/Wayne G. Hammond,Adventure; Audiobook; Childrens; Classics; Dragons; Fantasy; Fiction; Humor; Science Fiction Fantasy; Short Stories
Tandia,Bryce Courtenay,Adult; Africa; Audiobook; Contemporary; Cultural; Drama; Fiction; Historical; Historical Fiction; Novels; South Africa; Southern Africa
Matthew Flinders' Cat,Bryce Courtenay,Adult; Animals; Audiobook; Australia; Cats; Contemporary; Cultural; Drama; Fiction; Historical; Historical Fiction; Novels
Solomon's Song (The Potato Factory  #3),Bryce Courtenay,20th Century; Adult; Adventure; Audiobook; Australia; Cultural; Drama; Fiction; Historical; Historical Fiction; Literature; Novels
An Introduction to Old Norse,E.V. Gordon/A.R. Taylor,Academic; Historical; Humanities; Language; Linguistics; Medieval; Nonfiction; Reference; Textbooks
Cold Counsel: Women in Old Norse Literature and Myth,Sarah M.  Anderson/Karen Swenson,Academic; History
Brave Companions: Portraits in History,David McCullough,American; American History; Audiobook; Biography; Biography Memoir; Essays; Historical; History; Literature; Nonfiction; North American Hi...; Short Stories; Writing
Mornings on Horseback: The Story of an Extraordinary Family  a Vanished Way of Life  and the Unique Child Who Became Theodore Roosevelt,David McCullough,American History; Audiobook; Biography; Biography Memoir; Historical; History; Nonfiction; North American Hi...; Politics; Presidents; Us Presidents
John Adams,David McCullough,American History; American Revolution; Audiobook; Biography; Biography Memoir; Historical; History; Military History; Nonfiction; North American Hi...; Politics; Presidents
The Johnstown Flood,David McCullough,19th Century; Adult; American; American History; Audiobook; Historical; History; Literature; Nonfiction; North American Hi...; The United States Of America; United States
The Path Between the Seas: The Creation of the Panama Canal  1870-1914,David McCullough,American History; Audiobook; Engineering; Historical; History; Nonfiction; North American Hi...; Politics; Science; Travel; World History
The Bone Collector (Lincoln Rhyme  #1),Jeffery Deaver,Adult; Crime; Detective; Fiction; Horror; Murder Mystery; Mystery; Mystery Thriller; Suspense; Thriller
The Bone Collector's Son,Paul Yee,Academic; Canada; Cultural; Fantasy; Fiction; Historical; Historical Fiction; Horror; Race; School; Young Adult
El Coleccionista De Huesos (Lincoln Rhyme  #1),Jeffery Deaver,Adult; Crime; Detective; Fiction; Horror; Murder Mystery; Mystery; Mystery Thriller; Suspense; Thriller
Moby Dick,Herman Melville/William Hootkins,19th Century; Adventure; American; Audiobook; Classic Literature; Classics; Fiction; Historical; Historical Fiction; Literature; Novels
Moby-Dick,Jan Needle/Patrick Benson/Herman Melville,Adventure; Childrens; Classics; Fiction; Graphic Novels; Literature; Picture Books; Sequential Art
Moby Dick,Herman Melville/William Hootkins,19th Century; Adventure; American; Audiobook; Classic Literature; Classics; Fiction; Historical; Historical Fiction; Literature; Novels
Moby-Dick,Herman Melville/Carl F. Hovde,19th Century; Adventure; American; Audiobook; Classic Literature; Classics; Fiction; Historical; Historical Fiction; Literature; Novels
Herman Melville's Moby-Dick: A Routledge Study Guide and Sourcebook,Michael J. Davey/Duncan Wu,Criticism; Literary Criticism
Moby Dick: or The White Whale (Oxford Illustrated Classics),Geraldine McCaughrean/Victor G. Ambrus/Herman Melville,Classics; Fiction
Melville's Moby Dick: An American Nekyia (Studies in Jungian Psychology by Jungian Analysts),Edward F. Edinger,Criticism; Nonfiction; Psychology
Moby Dick: Or  the White Whale (Oxford Illustrated Classics Series),Geraldine McCaughrean/Victor G. Ambrus/Herman Melville,Classics; Fiction
Melville and the politics of identity: From *King Lear* to *Moby-Dick*,Julian Markels,Literary Criticism
"Unpainted to the Last: ""Moby Dick"" and Twentieth-century American Art",Elizabeth A. Schultz,Art
Double Tap (Paul Madriani  #8),Steve Martini,Action; Crime; Fiction; Legal Thriller; Murder Mystery; Mystery; Mystery Thriller; Novels; Suspense; Thriller
The List,Steve Martini,Action; Adventure; Contemporary; Crime; Fiction; Legal Thriller; Mystery; Mystery Thriller; Suspense; Thriller
Witches Abroad (Discworld  #12; Witches #3),Terry Pratchett,Adventure; Audiobook; Comedy; Fantasy; Fiction; Humor; Magic; Novels; Paranormal; Science Fiction Fantasy; Witches
The Innocents Abroad,Mark Twain/Grover Gardner,19th Century; Adventure; Autobiography; Biography; Classics; History; Humor; Literature; Memoir; Nonfiction; Travel
Teaching English Abroad,Susan  Griffith,Cultural; Education; International; Nonfiction; Reference; Teaching; Travel
Theocritus: Select Poems: Select Poems,Theocritus/Kenneth James Dover,Classics; Poetry
The Shield. Catalogue of Women. Other Fragments. (Hesiod II),Hesiod/Glenn W. Most,Classics; Poetry
Death and the King's Horseman,Wole Soyinka/Simon Gikandi,Academic; Africa; African Literature; Classics; Cultural; Drama; Fiction; Literature; Nigeria; Nobel Prize; Plays; School; Theatre; Western Africa
The Time Machine,H.G. Wells/Patrick Parrinder/Steven McLean/Marina Warner,Adventure; Audiobook; Classics; Dystopia; Fantasy; Fiction; Literature; Science Fiction; Science Fiction Fantasy; Time Travel
The Time Machine,H.G. Wells/Cynthia Brantley Johnson/Benjamin Beard,Adventure; Audiobook; Classics; Dystopia; Fantasy; Fiction; Literature; Science Fiction; Science Fiction Fantasy; Time Travel
The Ultimate Time Machine: A Remote Viewer's Perception of Time & Predictions for the New Millennium,Joseph McMoneagle,Nonfiction; Spirituality
The Time Machine,H.G. Wells/Melvin Burgess,Adventure; Audiobook; Classics; Dystopia; Fantasy; Fiction; Literature; Science Fiction; Science Fiction Fantasy; Time Travel
The Complete Short Stories,H.G. Wells/John R. Hammond,Anthologies; Classics; Collections; Fantasy; Fiction; Horror; Literature; Science Fiction; Science Fiction Fantasy; Short Stories; Speculative Fiction
Selected Stories,H.G. Wells/Ursula K. Le Guin,20th Century; Anthologies; Classics; Fantasy; Fiction; Literature; Science Fiction; Short Stories
Tono-Bungay,H.G. Wells/Edward Mendelson/Patrick Parrinder,20th Century; British Literature; Classic Literature; Classics; English Literature; European Literature; Fiction; Historical; Literature; Novels; Science Fiction; Victorian
The Name of the Rose (Everyman's Library (Cloth)),Umberto Eco,Classics; Crime; Cultural; European Literature; Fiction; Historical; Historical Fiction; Italian Literature; Italy; Literature; Mystery; Novels
In the Name of Jesus: Reflections on Christian Leadership,Henri J.M. Nouwen,Christian; Christian Living; Christianity; Church; Faith; Leadership; Nonfiction; Religion; Spirituality; Theology
Blood Done Sign My Name: A True Story,Timothy B. Tyson,African American; American History; Autobiography; Biography; Biography Memoir; Crime; Cultural; Historical; History; Memoir; Nonfiction; North American Hi...; Race; True Crime
Blindness,José Saramago/Giovanni Pontiero,Classics; Cultural; Dystopia; European Literature; Fiction; Horror; Literature; Nobel Prize; Novels; Portugal; Portuguese Literature; Science Fiction
The Gospel According to Jesus Christ,José Saramago/Giovanni Pontiero,Classics; Cultural; European Literature; Fiction; Historical; Historical Fiction; Literature; Nobel Prize; Novels; Philosophy; Portugal; Portuguese Literature; Religion
All the Names,José Saramago/Margaret Jull Costa,Contemporary; Cultural; European Literature; Fiction; Literary Fiction; Literature; Magical Realism; Nobel Prize; Novels; Portugal; Portuguese Literature; Romance
The Tale of the Unknown Island,José Saramago/Peter Sís/Margaret Jull Costa,Classics; Cultural; European Literature; Fantasy; Fiction; Literary Fiction; Literature; Nobel Prize; Philosophy; Portugal; Portuguese Literature; Short Stories
Baltasar and Blimunda,José Saramago/Giovanni Pontiero,Classics; Cultural; European Literature; Fiction; Historical; Historical Fiction; Literature; Magical Realism; Nobel Prize; Portugal; Portuguese Literature; Romance
The Cave,José Saramago/Margaret Jull Costa,Classics; Cultural; Dystopia; European Literature; Fiction; Literary Fiction; Literature; Nobel Prize; Novels; Philosophy; Portugal; Portuguese Literature; Science Fiction
The Stone Raft,José Saramago/Giovanni Pontiero,20th Century; Cultural; European Literature; Fantasy; Fiction; Literature; Magical Realism; Nobel Prize; Novels; Portugal; Portuguese Literature; Romance
The Year of the Death of Ricardo Reis,José Saramago/Giovanni Pontiero,Classics; Cultural; European Literature; Fiction; Historical; Historical Fiction; Literature; Magical Realism; Nobel Prize; Novels; Portugal; Portuguese Literature; Romance
El hombre duplicado,José Saramago/Pilar del Río,Classics; Contemporary; Cultural; European Literature; Fantasy; Fiction; Literature; Magical Realism; Nobel Prize; Novels; Portugal; Portuguese Literature
